data,d2m_mean,d2m_min,d2m_max,t2m_mean,t2m_min,t2m_max,u10_mean,u10_min,u10_max,v10_mean,v10_min,v10_max,slhf_mean,sshf_mean,ssrd_mean,sp_mean,e_mean,e_min,e_max,es_mean,ev_mean,RH_mean,VPD_mean,es_min,es_max,ev_min,ev_max,RH_min,RH_max,VPD_min,VPD_max,mes,tp_sum
2020-01-12,294.81555,293.35077,298.8186,295.94974,293.88763,300.0551,0.082700975,-2.1616364,2.5250227,1.1174529,-1.9481096,4.165243,-2916680.2,-564055.8,4660325.5,93267.16,-0.02799117,-0.044917695,-0.022338979,2776.337918333891,2588.87547148439,93.45665466053843,0.1874624468495014,2442.1610787868294,3539.221081351696,2362.603156062129,3289.993694087591,76.39334180569068,99.41883322457328,0.0152182532424885,0.7673781907961184,1,0.34751537
2020-01-13,293.26492,291.59326,297.1859,294.56195,292.67627,298.94226,-1.140752,-2.5945606,0.6389837,2.0250008,0.30314535,4.0715895,-3064452.0,-812637.0,4914513.5,93462.54,-0.02940933,-0.048286084,-0.022643847,2553.2352154393407,2353.0556932509644,92.5528631029544,0.2001795221883765,2265.877505207864,3314.206869040474,2117.8296938644585,2984.501772577669,77.2956678473707,99.43250377051776,0.0134166402567216,0.6496850680028824,1,0.07988
2020-01-14,291.7958,290.80377,293.57248,293.71298,291.18384,298.1532,-1.8626332,-3.4770184,-0.41616058,1.667861,0.6726438,2.9543781,-3073950.8,-487081.28,4087492.0,93490.94,-0.029500484,-0.052187182,-0.020421013,2428.188380160361,2145.908170597884,89.16594290833147,0.2822802095624768,2064.114505597232,3162.3389850665544,2015.3255355457693,2395.178451385637,70.51505292254355,99.20434876989928,0.0170450755430374,0.9131517335116256,1,0.11118947
2020-01-15,292.79102,290.13452,296.64667,295.90512,290.89746,302.4121,-0.56466526,-3.3278484,2.6967926,0.25320426,-2.4257307,2.782763,-4144782.8,-1196117.6,8891843.0,93273.586,-0.039777186,-0.05296169,-0.03165112,2818.3911896786944,2289.976824914878,83.73719300417609,0.5284143647638166,2027.2573264623627,4060.312485312089,1931.871996432988,2889.2119568258863,59.53946452018898,99.70532902452685,0.0061343820053766,1.6329217496359143,1,0.038843483
2020-01-16,294.58734,292.11707,299.0603,298.44562,293.80713,305.75684,1.1447,-1.4064798,4.4942055,0.24527927,-1.6593761,4.64003,-4692174.5,-1061877.2,9539684.0,93275.62,-0.045030463,-0.058363844,-0.03697121,3272.4600704433383,2553.415203802779,80.70660428451251,0.7190448666405597,2430.083314556081,4914.260484830597,2188.3380662824115,3337.46576479581,53.898776315259816,99.72766829935074,0.0068302273136364,2.0664866663389296,1,0.05306119
2020-01-17,290.96808,288.54956,296.6548,292.9114,290.54346,298.1101,-1.605461,-3.1945562,0.53257847,3.7629213,2.0638065,5.447171,-4176744.2,-559498.9,4329742.0,93728.06,-0.04008392,-0.078251526,-0.02909797,2304.9280212086965,2047.5342546904285,88.79171677150727,0.2573937665182682,1982.4961909559436,3154.2237246254203,1746.2297969551323,2890.6264378370306,72.43045504338497,99.0509507675946,0.023682854299197,0.7594704883280984,1,0.16336346
2020-01-18,290.21484,288.39795,293.22937,292.4926,290.0641,296.89795,-2.818578,-4.9682217,-1.2278643,1.8941593,0.449717,3.431507,-3436919.0,-989484.06,4955909.5,93796.63,-0.032983866,-0.056485336,-0.02587533,2254.1542559389804,1945.3543434717144,87.0326233620933,0.3087999124672655,1923.2681776751965,2933.2791289548363,1729.3228245662342,2344.931500238641,67.79222960880888,97.66197594852063,0.0499086629645789,0.925689175551472,1,0.040158678
2020-01-19,291.4988,290.0597,294.28467,293.74197,290.89636,298.2157,-2.343241,-4.7457247,-1.1778126,1.382398,-0.2732951,3.0988073,-2844536.0,-789634.75,4832724.5,93567.836,-0.027298812,-0.042066917,-0.02153569,2436.814497960713,2108.096303275337,87.40287558547793,0.3287181946853756,2027.117050996953,3174.142020291715,1922.732488539578,2502.4989506602333,70.85523577869378,98.56099179173388,0.030262212879526,0.8701544469357623,1,0.019739319
2020-01-20,291.314,290.04315,293.906,293.80807,290.99622,298.33887,-2.1865766,-4.7026453,-0.72300434,1.7113838,-0.2880277,3.9247427,-3635137.8,-1317622.4,7299485.5,93316.164,-0.03488616,-0.047343597,-0.027666466,2447.440429707667,2082.6746784733587,86.18954815290444,0.3647657512343085,2039.9014097742545,3197.5151571509045,1920.717389298836,2444.9246277747334,68.4233339423844,99.06686954209788,0.0190875051552861,0.9907032212343916,1,0.018064477
2020-01-21,289.56854,286.90063,293.51733,293.16617,287.78845,299.2599,-1.8407654,-3.6488638,0.39711857,1.735077,-0.04535389,4.354905,-4646535.5,-1531885.0,10282763.0,93060.06,-0.04459247,-0.058834013,-0.038207058,2374.514244953563,1868.5462587040936,81.15398943962711,0.5059679862494696,1662.7982779852912,3377.1166070766694,1569.9246932278984,2387.039519481992,50.29004237250015,98.27616915523907,0.0305818920534682,1.6787632344090728,1,0.004457302
2020-01-22,290.71915,288.97668,293.9026,293.12097,289.32434,298.75262,-2.0385497,-3.358451,-0.78073406,1.5035214,-0.5883932,4.355797,-3776327.8,-1301506.1,8158223.5,92965.164,-0.036241148,-0.049063567,-0.031891033,2351.6268606560684,2007.4000111768355,86.96572904661058,0.3442268494792336,1834.919046822425,3277.137828975202,1794.6447147634,2444.41027160424,61.04651016080367,99.65812651613724,0.0063957983757015,1.2200768140823677,1,0.012516747
2020-01-23,290.40402,286.49048,293.8534,292.91187,290.10315,298.1997,-1.736836,-3.2870674,-0.22386932,0.5413084,-1.1925325,2.2625554,-3399665.8,-544598.06,5578053.5,92848.41,-0.03262635,-0.042654626,-0.027414603,2311.111546229044,1971.4061799751587,85.90948434078537,0.339705366253885,1928.0356252205463,3171.1184402159565,1528.582940706437,2437.0177199828963,71.44362389559528,98.40531334624816,0.0332570885847048,0.8058830219447536,1,0.055100046
2020-01-24,291.01328,289.18872,295.37988,292.44934,289.76074,297.9165,0.2829015,-1.9280214,2.578679,2.0232618,-0.69452477,4.2589912,-2824171.0,-847357.5,5284415.5,92652.82,-0.027103368,-0.039993234,-0.02293025,2246.2508751713985,2046.167740293392,91.65576571998476,0.2000831348780065,1886.597129173483,3117.986924440713,1819.114572193028,2675.767329197788,72.47301201392885,99.63839612457788,0.0071956317927233,0.7236133524255445,1,0.05545943
2020-01-25,289.58163,286.35376,293.08484,293.23734,289.4828,299.12866,0.14581372,-1.8084307,2.4511304,1.9912357,-0.61547565,3.4315157,-4702943.0,-1481548.0,9279666.0,92952.586,-0.045133807,-0.059549373,-0.03781507,2381.146489367601,1870.2557997046515,81.40000245487116,0.5108906896629498,1853.536448094108,3351.0003972118943,1515.0169536563872,2324.043815341844,45.75452471398536,99.10775323655116,0.0174517884525846,1.8177660923038303,1,0.016129972
2020-01-26,288.27274,282.0398,294.66284,294.46005,287.33862,301.95667,-0.74623054,-3.0755453,0.7763548,0.119647585,-2.5958042,2.1742525,-5184610.0,-1153054.1,11098315.0,93135.85,-0.049756333,-0.06530197,-0.03857906,2621.4293910513165,1738.428875913689,73.57442715152489,0.8830005151376281,1615.1552617174098,3954.6997648000656,1137.8872234785251,2561.181859531871,31.051837928161028,99.95129001361316,0.0008246654799281,2.557704081177957,1,0.00079595397
2020-01-27,287.36072,281.71558,295.93237,296.16147,287.68445,303.9994,-0.30926237,-2.511941,1.8858299,-0.31802505,-2.524784,2.3239393,-5661046.5,-751954.06,12048495.0,93134.52,-0.05432866,-0.07444226,-0.042945623,2924.4888433961864,1638.7747793584856,61.806765729190666,1.2857140640377012,1651.674342495354,4447.873997615154,1113.22709158774,2767.096330318739,28.966210201568327,94.36012424188976,0.1083619879077564,3.023412104507438,1,2.120927e-05
2020-01-28,290.58505,286.30176,296.3401,295.80466,289.38586,301.51172,-0.7355841,-2.9075708,1.6154842,0.2081524,-2.83786,3.4261599,-4631358.5,-914067.2,10074288.0,93190.76,-0.04444682,-0.06258955,-0.03803388,2801.2915311250067,2005.1555360106208,73.8006786794796,0.7961359951143862,1842.1283790364416,3853.8455950758334,1509.8849262656029,2836.233063814521,47.36781330262567,97.45111089140744,0.0607641672573249,1.988949711662183,1,0.0072030844
2020-01-29,293.25778,290.87646,297.13977,297.1603,291.83875,303.06036,0.25860038,-2.357644,2.6110601,-0.82145697,-3.794447,1.361104,-4591670.0,-1281154.4,9989472.0,93277.18,-0.04406593,-0.056976743,-0.03300437,3038.6212274951663,2353.3886029129544,80.47150787620548,0.6852326245822118,2150.621510276203,4214.878926699193,2024.5779812929595,2976.241688054196,52.12066599559864,99.05917271866018,0.0213772446963644,1.999525462620898,1,0.015302242
2020-01-30,293.92868,291.94067,298.05518,297.71097,293.7588,304.54797,2.045395,-0.7341528,4.3264947,-2.8363907,-5.344062,0.67954063,-5112720.0,-1089542.1,9372414.0,93299.445,-0.04906641,-0.067698345,-0.040498156,3113.2045374059985,2452.331897440992,80.25709567492409,0.660872639965007,2422.856356769014,4589.124314103145,2164.367616912221,3143.904912994745,56.85117782203045,97.50341123103895,0.0717820780555375,1.8988275840851436,1,0.06761056
2020-01-31,293.8857,292.5752,297.23828,297.43747,294.203,303.75964,2.413605,-0.8817158,4.9251523,-2.9397497,-4.962124,1.6539392,-4187408.2,-425023.78,7002386.5,93279.51,-0.04018626,-0.059370764,-0.03226949,3051.9220518387624,2443.8719951268013,81.18947991542576,0.6080500567119608,2489.9825185744767,4387.344256172264,2251.68661885592,2993.900616297342,61.1171704180918,95.28896944171936,0.1181375112819982,1.6264666649488222,1,0.033202153
2020-02-01,294.15356,292.67065,297.99634,296.50467,293.48108,301.7798,1.0276709,-1.333394,3.4718757,-0.631968,-2.241581,3.0880089,-3808311.8,-577402.2,6677280.5,93344.055,-0.036548097,-0.050215606,-0.031036645,2885.5904939473007,2485.4749092180973,87.27260309971888,0.4001155847292033,2381.7018579033024,3914.334518418033,2265.0870689436138,3132.8850898034298,60.40251535707306,97.7489709721942,0.0551535209645589,1.4897048792370242,2,0.17446946
2020-02-02,293.80603,292.53845,297.16675,294.94675,293.0957,298.59674,-0.98755664,-3.1329489,0.9228278,0.6502968,-0.42017102,2.2346792,-2363407.5,-395638.0,3680294.2,93426.0,-0.022681454,-0.037170663,-0.018089922,2612.2701178882385,2432.356271852304,93.44922281663894,0.1799138460359343,2325.6082270219067,3246.9385890010653,2246.54721628501,2981.06856359796,78.52977423736917,99.54066870548256,0.0110789727100145,0.6188903896442539,2,0.183079
2020-02-03,292.92773,291.10876,296.164,293.6838,291.84204,297.05945,-1.0448377,-3.4849634,2.0636568,1.2725508,-0.8151083,4.5515537,-2102173.5,-302548.47,2715818.0,93393.586,-0.020174408,-0.037064854,-0.014873275,2416.0695850525344,2304.79181901705,95.4795110506867,0.1112777660354845,2151.0647933283644,2961.9107497803197,2054.3959969570296,2806.190470948375,86.71016861855914,99.53479258374932,0.0106669680750123,0.3480837978918885,2,0.4076602
2020-02-04,292.5238,290.7556,295.9657,293.98718,291.62122,298.37366,-0.56591976,-2.1406918,2.3749485,2.0698934,0.7386224,3.8504982,-2727549.5,-634525.56,4451953.5,93399.12,-0.026176099,-0.03865308,-0.019810973,2468.0176784854093,2247.3016125304976,91.68280118432,0.2207160659549117,2121.5415364405585,3204.144292074375,2009.2165512169568,2772.691394361028,71.7742234896255,99.54992131553595,0.0101176807539045,0.8274482552548025,2,0.12450974
2020-02-05,293.24966,291.71228,296.3246,294.66327,291.82837,299.2174,-0.19012289,-2.0265179,2.0271559,0.689835,-1.997941,2.851735,-2633402.8,-593187.06,4788942.5,93341.5,-0.025272578,-0.03537302,-0.02057941,2575.433315714545,2350.586603395705,92.00047435356863,0.2248467123188406,2149.226513092201,3368.6428315889148,2133.67302833723,2833.5768064779763,74.67517690277545,99.34362577845891,0.0143363573036144,0.79073304020166,2,0.16539772
2020-02-06,293.41772,292.21118,296.95312,294.68027,292.38745,299.36096,-0.9484442,-3.3531237,0.9614442,0.49961904,-1.7314014,2.790669,-2552706.2,-523194.6,4409768.0,93354.945,-0.024498142,-0.035933625,-0.019485697,2573.5537330980865,2374.818909928017,92.8063099302226,0.1987348231700686,2225.5340614337406,3397.353313914022,2201.222910678191,2943.0336883820173,74.60389043415091,99.81904420117104,0.0041326606471884,0.7952889522662494,2,0.21151426
2020-02-07,292.77994,290.2251,296.64673,295.3115,291.75195,301.12195,-1.203422,-3.778141,0.19736195,-0.037705593,-2.0131044,1.1743273,-3278905.8,-700877.06,6526574.5,93273.69,-0.031467427,-0.04234291,-0.02434134,2690.036616097193,2284.432839728552,86.60989139624087,0.4056037763686411,2138.9772115406645,3767.350925771396,1942.985872976483,2889.222589759913,59.1687516912946,99.79578669288,0.004559713342086,1.3408181915638062,2,0.08046592
2020-02-08,292.48306,289.0315,297.24512,296.47635,291.25183,302.1214,-0.49844158,-3.0524035,0.9434185,-0.5476722,-3.1245613,1.2260933,-4308300.0,-929434.5,8876463.0,93209.72,-0.041346446,-0.0518481,-0.029986924,2904.167841791405,2246.235704290927,80.4163479357598,0.657932137500478,2072.951286894682,3992.619569017241,1800.9420722748632,2995.129414595669,46.99079305150283,99.78423512744256,0.0046497515884161,2.087919396838505,2,0.033035222
2020-02-09,292.45834,289.8462,297.8495,296.88553,293.271,303.54175,1.4133506,-1.4580479,3.7416604,-2.603889,-6.17721,0.7397938,-4707098.5,-948373.75,8700637.0,93173.555,-0.04517369,-0.060942546,-0.037627228,2957.454905860401,2244.093632800653,77.13246923525605,0.7133612730597484,2350.977754902577,4332.955749779302,1896.8643095627056,3105.5285627708327,54.123820699977,98.7081511519056,0.0349836305438125,1.811405415703361,2,0.024139572
2020-02-10,292.31186,290.1266,296.8982,293.20273,291.0354,299.11536,0.073069386,-2.899434,2.766776,0.49718872,-3.5712519,5.2221384,-2275378.2,-75113.84,2258234.2,93413.62,-0.021836644,-0.045397073,-0.015691299,2346.983955237638,2217.652562249023,94.72942938759722,0.129331392988615,2044.9375661260983,3348.362222410912,1930.9010749145325,2933.3222283030263,80.39046981906324,99.64221311351638,0.0079730857532645,0.5388117143254699,2,0.5500487
2020-02-11,289.9224,288.6223,293.11853,291.22815,289.10657,295.14722,-1.66808,-3.2805853,-0.52415085,2.394634,1.2008013,4.2437344,-2473652.8,-273597.78,1984186.4,93567.914,-0.02373947,-0.0475742,-0.015596922,2074.35672769654,1908.395256073409,92.21161640829077,0.165961471623131,1809.5991520933176,2638.103992534803,1754.394449014547,2328.8982591825315,79.81528983994492,98.8900098871527,0.0240366382122142,0.5310693049767906,2,0.22786683
2020-02-12,289.49332,287.84204,293.30225,291.58752,289.41162,296.67126,-2.2056406,-3.8388643,-0.78022766,2.3099215,0.69048107,3.701789,-2821722.2,-421872.16,3881178.0,93534.77,-0.02707987,-0.044778407,-0.018922769,2125.155066145616,1857.5237570189213,88.06352304347895,0.2676313091266942,1845.1539571586995,2893.4998055575907,1668.5556632460325,2355.5258606902858,69.79867192571088,98.52310176266936,0.0298788902458227,0.8127539833720161,2,0.045874838
2020-02-13,290.51956,288.3954,295.95056,292.514,288.95325,297.6651,-0.3413924,-2.806593,1.6559715,2.0508907,-0.016619205,4.7640696,-3318097.0,-1125438.4,6825494.0,93441.25,-0.03184354,-0.042237237,-0.02573748,2264.8239832332024,1985.1045735470625,88.89981080550864,0.27971940968614,1791.957772497222,3071.4755530608345,1729.0381998655043,2770.1488195633447,65.60817649755583,99.7665318446808,0.0043197519536452,0.983506670994664,2,0.020655492
2020-02-14,291.01773,289.6842,293.6952,293.6349,290.2683,299.02014,-1.8151741,-3.9979105,0.19741154,0.9627189,-0.9449196,3.7594926,-4091543.0,-1288066.9,8434563.0,93446.72,-0.039266247,-0.04899957,-0.031312693,2432.1946800269648,2044.9601341911296,86.13741088481434,0.3872345458358351,1948.3079443457136,3329.5364799655304,1877.442164424225,2413.376875771131,56.89623900239365,99.4290374520168,0.0112611489875553,1.4351554466524576,2,0.018753367
2020-02-15,291.12534,288.82886,296.13086,295.2393,289.3473,302.49414,-0.11538742,-2.751915,3.7379007,-0.092515014,-3.7286997,3.2366228,-4610729.5,-991326.56,9804777.0,93310.79,-0.04424884,-0.057026856,-0.031885866,2730.517732002982,2064.5935302301405,79.90912859982423,0.6659242017728418,1837.605336881628,4079.594037764189,1777.7564965233971,2800.5672786437613,46.34608711710965,98.67077261548428,0.0322238082014196,2.1538093440722705,2,0.005107572
2020-02-16,293.59705,291.0929,296.8263,295.92886,291.62573,302.2127,-0.60407615,-2.4624424,2.2177153,0.43690658,-1.4601936,3.3698068,-4200153.0,-1382499.9,9183796.0,93245.31,-0.04030857,-0.051735587,-0.029795622,2807.323636348319,2403.4251577726445,87.79309044629264,0.403898478575674,2122.1418020927395,4013.774153828903,2052.3468303524487,2920.6534039200114,56.660086639743845,99.51557814164654,0.0115414858355406,1.7247988185570462,2,0.047914255
2020-02-17,294.33844,291.5653,297.63464,296.8121,292.83057,301.90552,-0.8507266,-2.7411785,0.77266407,0.3213362,-1.4053717,2.7442825,-4060390.0,-1212276.1,8948183.0,93249.21,-0.038967274,-0.050181106,-0.028450385,2948.0776682493456,2514.726139280742,86.97711317747826,0.4333515289686038,2287.6922270838086,3942.9903702945417,2114.1235538785963,3065.882334454528,54.56282427111677,99.85939628225915,0.0032576988790624,1.7605357624605749,2,0.05256643
2020-02-18,294.157,291.51648,298.49072,298.13242,293.62805,303.80902,0.4446453,-2.5047817,2.9941323,-1.4059068,-3.079053,1.1111698,-4853728.5,-969958.56,9880219.0,93257.375,-0.04658089,-0.060296677,-0.03403745,3208.884415732833,2489.599573600501,79.99266408308439,0.7192848421323323,2403.4050514219566,4399.751702882125,2107.6636044374422,3226.539121811564,52.806363920471526,99.59645589217246,0.0104772678775225,2.001220554954461,2,0.014215892
2020-02-19,293.86612,291.3849,298.68726,298.5836,293.7301,305.3805,1.1424263,-1.9605007,3.3974583,-1.7849531,-3.8752737,2.3870678,-5468350.5,-772543.2,9903044.0,93074.09,-0.05247937,-0.07181818,-0.0436048,3283.447400442053,2445.3734173610496,75.95393315774477,0.8380739830810032,2418.576548593228,4810.953279068103,2090.340247520868,3264.44423761118,55.77674314117437,89.3844121986168,0.2726998477743795,1.9442133926428904,2,0.010379685
2020-02-20,294.32318,291.65625,298.73352,297.55838,292.14,302.87646,0.6684354,-1.3240881,3.4147654,-0.5561423,-2.756052,2.1640434,-4271337.5,-1101180.6,8556781.0,93048.625,-0.04099172,-0.05396375,-0.034742814,3082.977193856203,2513.5076692658736,83.09298000965457,0.5694695245903298,2191.473777990937,4170.517960398084,2126.201559767688,3273.4236672679763,59.754386368542335,97.70994443151184,0.0615676694346216,1.6213423132726674,2,0.04300714
2020-02-21,293.93118,291.64813,297.7765,295.18512,293.0166,299.3297,-0.2665501,-2.2181578,2.227208,1.0789895,-1.1298742,4.4681463,-2517727.8,-478536.5,3785614.2,93182.03,-0.024162453,-0.04268864,-0.016655741,2649.1172411999,2453.381524709314,92.75126210359332,0.1957357164905859,2314.238995001296,3391.0852623747646,2125.1209991864307,3092.0078342213706,76.38419663849788,99.51648084356928,0.0118447055456649,0.6869201531541671,2,0.3129413
2020-02-22,290.80466,288.44202,294.96436,292.0943,289.51892,296.55847,-0.72000104,-2.462267,2.422103,2.344187,-0.4486881,6.461198,-2568935.2,-838803.06,3782002.2,93449.71,-0.02465389,-0.049650494,-0.018230448,2189.5030227482566,2022.1487673844515,92.40065544690002,0.1673542553638052,1857.80519178514,2873.8831144935257,1734.2221050403325,2608.8297378149005,77.36293907358099,99.7015153986232,0.006280804788957,0.5375987155009475,2,0.07579187
2020-02-23,288.64865,286.8888,292.02582,291.4362,287.88354,297.2445,-1.9245291,-4.1029224,0.44957447,2.1449049,0.14707708,3.4823437,-3640282.8,-1018243.56,5894950.5,93691.945,-0.034935534,-0.060492776,-0.024966458,2113.498360143321,1759.634296209955,84.41660399871022,0.3538640639333663,1673.0267285945708,2995.0196825173566,1568.717540737804,2175.909198052658,66.21326636477222,97.18429722576272,0.0521641209915533,0.923530257938358,2,0.026467102
2020-02-24,290.6259,288.3921,294.71924,293.25146,289.16418,298.96545,-1.8463516,-4.425395,-0.60584354,0.6169049,-0.7296879,2.4018908,-3214519.8,-809163.8,6211388.5,93470.85,-0.030849515,-0.046680275,-0.025759364,2378.3524350457915,1999.251410360664,85.49641527805903,0.3791010246851272,1816.2680754867167,3318.765646978144,1728.672314355633,2570.0356957144377,65.9346423193626,97.77161311661446,0.0420830905327227,1.036880012759429,2,0.02500632
2020-02-25,292.60568,289.64465,296.80884,295.51678,290.3954,301.96082,0.4323105,-2.51293,3.450467,-1.1716065,-3.644887,1.5234451,-3982588.2,-981924.7,8478511.0,93246.805,-0.038220614,-0.050120674,-0.029067844,2745.960082079233,2262.277193694699,84.75796371933693,0.4836828883845339,1964.0327218637735,3955.651260794219,1872.7266870869885,2917.584847709756,60.78630044647724,99.13327600997958,0.0185344976494311,1.4781762876408289,2,0.021685544
2020-02-26,293.44858,291.87195,297.20825,296.03098,293.06726,304.52136,2.416552,-0.85424614,5.6206474,-3.346715,-7.8396807,0.950243,-3906888.2,-383153.9,6364028.5,92864.44,-0.03749413,-0.05424828,-0.031137655,2808.6899316122467,2379.992491359534,86.04097967630442,0.4286974402527125,2321.514587512865,4582.18321386815,2155.090843817732,2988.507906084938,59.20528300574751,96.54284637026193,0.088397898688232,1.8692886742556551,2,0.050886225
2020-02-27,289.76846,287.4795,296.0525,291.72705,289.35767,297.22485,-0.36352453,-3.08605,3.5747647,3.3612862,-2.3338852,6.87759,-3646469.0,-272426.94,3481470.0,93233.54,-0.034994908,-0.057910707,-0.026923977,2143.9251647958736,1897.3223525821056,88.63402274803286,0.2466028122137681,1838.8210172273525,2991.4881899488205,1629.9443505955398,2787.309689125711,71.62818537179176,97.17753259841471,0.0604102201895375,0.6826447849690328,2,0.51513696
2020-02-28,289.31284,287.86414,292.3683,291.27817,288.58252,295.98718,-2.01254,-3.9263916,-0.4852991,2.279684,0.53226995,3.6914062,-2699274.8,-609577.06,3703002.2,93589.914,-0.025904747,-0.044950727,-0.01736191,2085.117316289796,1835.4639994450351,88.54035296859223,0.2496533168447607,1749.924399746655,2776.3037196409423,1670.9345379179806,2222.879446572699,74.68471730371964,97.28648749407346,0.0474844174313857,0.6528574682193798,2,0.050565973
